"unique_id","citation_context","citation_class_label"
"J04-3001_21","Some well-known approaches include rule-based models ( Brill and Resnik 1994 ) , backed-off models ( Collins and Brooks 1995 ) , and a maximumentropy model ( @@CITATION@@ ) .","BACKGROUND"
"J86-1002_4","There is some literature on procedure acquisition such as the LISP synthesis work described in @@CITATION@@ and the PROLOG synthesis method of Shapiro ( 1982 ) .","COMPARES_CONTRASTS"
"J01-4001_4","Against the background of a growing interest in multilingual NLP , multilingual anaphora / coreference resolution has gained considerable momentum in recent years ( Aone and McKee 1993 ; Azzam , Humphreys , and Gaizauskas 1998 ; @@CITATION@@ ; Mitkov and Barbu 2000 ; Mitkov 1999 ; Mitkov and Stys 1997 ; Mitkov , Belguith , and Stys 1998 ) .","BACKGROUND"
"W06-3813_3","The list of semantic relations with which we work is based on extensive literature study ( @@CITATION@@a ) .","USES"
"J87-3002_7","The research described below is taking place in the context of three collaborative projects ( @@CITATION@@ ; Russell et al. , 1986 ; Phillips and Thompson , 1986 ) to develop a general-purpose , wide coverage morphological and syntactic analyser for English .","BACKGROUND"
"D11-1138_23","In most cases , the accuracy of parsers degrades when run on out-of-domain data ( Gildea , 2001 ; McClosky et al. , 2006 ; Blitzer et al. , 2006 ; @@CITATION@@ ) .","BACKGROUND"
"W06-3309_23","This paper presents experiments with generative content models for analyzing the discourse structure of medical abstracts , which has been confirmed to follow the four-section pattern discussed above ( @@CITATION@@ ) .","BACKGROUND"
"J09-4010_26","Following @@CITATION@@ , one approach for achieving this objective consists of applying supervised learning , where a winning method is selected for each case in the training set , all the training cases are labeled accordingly , and then the system is trained to predict a winner for unseen cases .","COMPARES_CONTRASTS"
"W01-0706_2","Thus , over the past few years , along with advances in the use of learning and statistical methods for acquisition of full parsers ( Collins , 1997 ; Charniak , 1997a ; Charniak , 1997b ; Ratnaparkhi , 1997 ) , significant progress has been made on the use of statistical learning methods to recognize shallow parsing patterns syntactic phrases or words that participate in a syntactic relationship ( Church , 1988 ; Ramshaw and Marcus , 1995 ; @@CITATION@@ ; Cardie and Pierce , 1998 ; Munoz et al. , 1999 ; Punyakanok and Roth , 2001 ; Buchholz et al. , 1999 ; Tjong Kim Sang and Buchholz , 2000 ) .","BACKGROUND"
"Q13-1020_22","Due to their remarkable ability to incorporate context structure information and long distance reordering into the translation process , tree-based translation models have shown promising progress in improving translation quality ( @@CITATION@@ , 2009 ; Quirk et al. , 2005 ; Galley et al. , 2004 , 2006 ; Marcu et al. , 2006 ; Shen et al. , 2008 ; Zhang et al. , 2011b ) .","BACKGROUND"
"J13-1008_37","11 @@CITATION@@ reports that non-projective and pseudo-projective algorithms outperform the `` eager '' projective algorithm in MaltParser , but our training data did not contain any non-projective dependencies .","COMPARES_CONTRASTS"
"P00-1012_0","In particular , boosting ( Schapire , 1999 ; @@CITATION@@ ) offers the possibility of achieving high accuracy from a collection of classifiers which individually perform quite poorly .","FUTURE"
"J10-3007_33","For MT the most commonly used heuristic is called grow diagonal final ( @@CITATION@@ ) .","COMPARES_CONTRASTS"
"W05-0709_20","ECM-F is an entity-constrained mention Fmeasure ( cfXXX ( @@CITATION@@ ) for how ECM-F is computed ) , and ACE-Value is the official ACE evaluation metric .","USES"
"N01-1024_17","In order to obtain semantic representations of each word , we apply our previous strategy ( @@CITATION@@ ) .","EXTENDS"
"W06-1104_3","@@CITATION@@ annotated a larger set of word pairs ( 353 ) , too .","BACKGROUND"
"J06-2002_40","A more flexible approach is used by @@CITATION@@ , where users can specify boundary values for attributes like rainfall , specifying , for example , rain counts as moderate above 7 mm/h , as heavy above 20 mm/h , and so on .","BACKGROUND"
"A00-1014_21","Furthermore , a number of performance features , largely based on the PARADISE dialogue evaluation scheme ( @@CITATION@@ ) , were automatically logged , derived , or manually annotated .","USES"
"P00-1012_13","@@CITATION@@ propose to generalize the direct evidence method so that it can apply to unseen pairs of adjectives by computing the transitive closure of the ordering relation .","BACKGROUND"
"E03-1004_9","We evaluated our translations with IBM 's BLEU evaluation metric ( @@CITATION@@ ) , using the same evaluation method and reference retranslations that were used for evaluation at HLT Workshop 2002 at CLSP ( Haji 6 et al. , 2002 ) .","USES"
"W03-0806_31","Other attempts to address efficiency include the fast Transformation Based Learning ( TBL ) Toolkit ( Ngai and Florian , 2001 ) which dramatically speeds up training TBL systems , and the translation of TBL rules into finite state machines for very fast tagging ( @@CITATION@@ ) .","BACKGROUND"
"J10-3007_25","PR is closely related to the work of @@CITATION@@ , 2008 ) , who concurrently developed the idea of using penalties based on posterior expectations of features to guide semi-supervised learning .","BACKGROUND"
"P10-2059_22","The best results on most of our data were obtained using Hidden Naive Bayes ( HNB ) ( @@CITATION@@ ) .","USES"
"J97-4003_49","de URL : http://www.sfs.nphil.uni-tuebingen.de/sfb / b4home.html 1 This is , for example , the case for all proposals working with verbal lexical entries that raise the arguments of a verbal complement ( Hinrichs and Nakazawa 1989 ) that also use lexical rules such as the Complement Extraction Lexical Rule ( @@CITATION@@ ) or the Complement Cliticization Lexical Rule ( Miller and Sag 1993 ) to operate on those raised elements .","BACKGROUND"
"J01-4001_9","A number of proposals in the 1990s deliberately limited the extent to which they relied on domain and/or linguistic knowledge and reported promising results in knowledge-poor operational environments ( Dagan and Itai 1990 , 1991 ; Lappin and Leass 1994 ; Nasukawa 1994 ; Kennedy and Boguraev 1996 ; Williams , Harvey , and Preston 1996 ; Baldwin 1997 ; @@CITATION@@ , 1998b ) .","BACKGROUND"
"W04-1805_0","ASARES has been previously applied to the acquisition of word pairs sharing semantic relations defined in the Generative Lexicon framework ( Pustejovsky , 1995 ) and called qualia relations ( @@CITATION@@ ) .","BACKGROUND"
"D14-1222_9","mlSystem ruleFeats + atomFeats We augment mlSystem ruleFeats with more features from our previous work ( Markert et al. , 2012 ; @@CITATION@@a ; Hou et al. , 2013b ) on bridging anaphora recognition and antecedent selection .","EXTENDS"
"J02-3002_2","The description of the EAGLE workbench for linguistic engineering ( @@CITATION@@ ) mentions a case normalization module that uses a heuristic in which a capitalized word in an ambiguous position should be rewritten without capitalization if it is found lower-cased in the same document .","COMPARES_CONTRASTS"
"W06-1639_19","An exception is @@CITATION@@ , who experimented with determining the political orientation of websites essentially by classifying the concatenation of all the documents found on that site .","BACKGROUND"
"J00-2004_9","Until now , translation models have been evaluated either subjectively ( e.g. White and O'Connell 1993 ) or using relative metrics , such as perplexity with respect to other models ( @@CITATION@@b ) .","COMPARES_CONTRASTS"
"W06-1104_31","The three preprocessing steps ( tokenization , POS-tagging , lemmatization ) are performed using TreeTagger ( @@CITATION@@ ) .","USES"
"E03-1002_11","Many statistical parsers ( Ratnaparkhi , 1999 ; @@CITATION@@ ; Charniak , 2001 ) are based on a history-based probability model ( Black et al. , 1993 ) , where the probability of each decision in a parse is conditioned on the previous decisions in the parse .","BACKGROUND"
"J00-2004_23","In informal experiments described elsewhere ( Melamed 1995 ) , I found that the G2 statistic suggested by @@CITATION@@ slightly outperforms 02 .","BACKGROUND"
"E03-1002_34","For right-branching structures , the leftcorner ancestor is the parent , conditioning on which has been found to be beneficial ( Johnson , 1998 ) , as has conditioning on the left-corner child ( @@CITATION@@ ) .","BACKGROUND"
"J91-2003_19","This strategy is certainly the right one to start out with , since anaphora is always the more typical direction of reference in English prose ( @@CITATION@@ , p. 329 ) .","MOTIVATION"
"Q13-1020_30","This indicates that parse trees are usually not the optimal choice for training tree-based translation models ( @@CITATION@@ ) .","BACKGROUND"
"J05-3003_14","In @@CITATION@@ and Krotov et al. ( 1998 ) , it was observed that treebank grammars ( CFGs extracted from treebanks ) are very large and grow with the size of the treebank .","BACKGROUND"
"P02-1001_0","For example , the forward-backward algorithm ( @@CITATION@@ ) trains only Hidden Markov Models , while ( Ristad and Yianilos , 1996 ) trains only stochastic edit distance .","BACKGROUND"
"W01-1510_8","ment ( Sarkar and Wintner , 1999 ; Doran et al. , 2000 ; @@CITATION@@ ) .","BACKGROUND"
"J05-3003_41","@@CITATION@@ argues that , aside from missing domain-specific complementation trends , dictionaries produced by hand will tend to lag behind real language use because of their static nature .","MOTIVATION"
"W03-0806_22","Finally , the Natural Language Toolkit ( NLTK ) is a package of NLP components implemented in Python ( @@CITATION@@ ) .","BACKGROUND"
"W06-1639_42","Politically-oriented text Sentiment analysis has specifically been proposed as a key enabling technology in eRulemaking , allowing the automatic analysis of the opinions that people submit ( @@CITATION@@ ; Cardie et al. , 2006 ; Kwon et al. , 2006 ) .","BACKGROUND"
"Q13-1020_4","Burkett and Klein ( 2008 ) and @@CITATION@@ focused on joint parsing and alignment .","COMPARES_CONTRASTS"
"J00-4002_45","But the general outlines are reasonably clear , and we can adapt some of the UDRS ( @@CITATION@@ ) work to our own framework .","USES"
"J13-1008_41","KUbler , McDonald , and @@CITATION@@ describe a `` typical '' MaltParser model configuration of attributes and features .13 Starting with it , in a series of initial controlled experiments , we settled on using buf [ 0-1 ] + stk [ 0-1 ] for word-forms , and buf [ 0-3 ] + stk [ 0-2 ] for POS tags .","USES"
"J07-1005_45","For this evaluation , we randomly selected 50 abstracts with disorders indexed as the main topic from abstracts retrieved using PubMed on the five clinical questions described in @@CITATION@@ .","USES"
"W06-3309_11","The need for information systems to support physicians at the point of care has been well studied ( Covell et al. , 1985 ; @@CITATION@@ ; Ely et al. , 2005 ) .","BACKGROUND"
"J91-2003_35","This approach is taken in computational syntactic grammars ( e.g. @@CITATION@@ ) ; the number of unlikely parses is severely reduced whenever possible , but no attempt is made to define only the so-called grammatical strings of a language .","BACKGROUND"
"D08-1034_13","Previous work on Chinese SRL mainly focused on how to transplant the machine learning methods which has been successful with English , such as Sun and Jurafsky ( 2004 ) , @@CITATION@@ and Xue ( 2008 ) .","BACKGROUND"
"J97-4003_38","For example , the interaction of lexical rules is explored at run-time , even though the possible interaction can be determined at compile-time given the information available in the lexical rules and the base lexical entries .2 Based on the research results reported in @@CITATION@@ , 1996 ) , we propose a new computational treatment of lexical rules that overcomes these shortcomings and results in a more efficient processing of lexical rules as used in HPSG .","MOTIVATION"
